ano,local,autor,titulo,link
2022,Dallas,Nigel Thurlow,DevOps is Enterprise Wide,https://devopsdays.org/events/2022-dallas/program/nigel-thurlow
2022,Dallas,Damien Burks,Automated S3 Blocking with AWS Macie & DataCop,https://devopsdays.org/events/2022-dallas/program/damien-burks
2022,Dallas,Patrick Debois,A Devops walks into the Metaverse and learns...,https://devopsdays.org/events/2022-dallas/program/patrick-debois
2022,Dallas,Keri Melich,The Reality of Reliability,https://devopsdays.org/events/2022-dallas/program/keri-melich
2022,Charlotte,Mandi Walls,Plan for Unplanned Work: Game Days with Chaos Engineering,https://devopsdays.org/events/2022-charlotte/program/mandi-walls
2022,Charlotte,Angel Rivera,Continuous Delivery for Micro-Service and Composable Architectures,https://devopsdays.org/events/2022-charlotte/program/angel-rivera
2022,Charlotte,Victor Hernandez,Conversations: The Missing Piece of Your DevOps Practice,https://devopsdays.org/events/2022-charlotte/program/victor-hernandez
2022,Charlotte,Scott Ford,Hack an K8s instance: Detect and mitigate vulnerabilities with the DevOps approach,https://devopsdays.org/events/2022-charlotte/program/scott-ford
2022,Charlotte,Tony Loehr,"Emerging Best Practices in Software Supply Chain Security: What We Can Learn from Google, the White House, OWASP, and Gartner",https://devopsdays.org/events/2022-charlotte/program/tony-loehr
2022,Charlotte,Sean O'Dell,My Journey with IaC: From Fail to Scale,https://devopsdays.org/events/2022-charlotte/program/sean-odell
2022,Charlotte,Brian Childress,Enabling Developers to Get More Done,https://devopsdays.org/events/2022-charlotte/program/brian-childress
2022,Charlotte,Alex Hidalgo,Meaningful Measurements: Lessons from Outside of Tech,https://devopsdays.org/events/2022-charlotte/program/alex-hidalgo
2022,Charlotte,Vamsi Krishna Vakulabharanam Siripurapu,A case study : Accelerated FinTech DevSecOps,https://devopsdays.org/events/2022-charlotte/program/vamsi-siripurapu
2022,Charlotte,Orlando Valdez,Progressive Delivery with Kubernetes and Argo Rollouts,https://devopsdays.org/events/2022-charlotte/program/orlando-valdez
2022,Charlotte,Malcolm Preston,We can’t all be Shaq: why it’s time for the SRE hero to pass the ball and how to make it happen,https://devopsdays.org/events/2022-charlotte/program/malcolm-preston
2022,Charlotte,Daniel Kim,Achieving 99.99% uptime with Open Source Observability,https://devopsdays.org/events/2022-charlotte/program/daniel-kim
2022,Boston,Malcolm Preston,We can’t all be Shaq: why it’s time for the SRE hero to pass the ball and how to make it happen,https://devopsdays.org/events/2022-boston/program/malcolm-preston
2022,Boston,"Steve McGhee, James Brookbank",Enterprise Roadmap for SRE,https://devopsdays.org/events/2022-boston/program/steve-mcghee
2022,Boston,Daniel Kim,Achieving 99.99% uptime with Open Source Observability,https://devopsdays.org/events/2022-boston/program/daniel-kim
2022,Boston,Kam Lasater,How to Fail at Serverless (without even trying),https://devopsdays.org/events/2022-boston/program/kam-lasater
2022,Boston,Andreas Grabner,"DevSecOps by Default: What have, can and must we learn from Log4Shell?",https://devopsdays.org/events/2022-boston/program/andreas-grabner
2022,Boston,Peter Chestna,Feedback: You don't have to be bad to get better,https://devopsdays.org/events/2022-boston/program/peter-chestna
2022,Boston,Gad Salner,How to scale a unicorn-building engineering team (and stay sane),https://devopsdays.org/events/2022-boston/program/gad-salner
2022,Boston,Adarsh Shah,From Infrastructure as Code to Environment as Code: Challenges scaling IaC and how to resolve them,https://devopsdays.org/events/2022-boston/program/adarsh-shah
2022,Boston,Kavitha Govindarajulu,Evaluating Your Toolbox,https://devopsdays.org/events/2022-boston/program/kavitha-govindarajulu
2022,Boston,Thomas Stringer,Zero to Secure: Using Open Service Mesh to Easily Reduce Your Kubernetes Attack Surface,https://devopsdays.org/events/2022-boston/program/thomas-stringer
2022,Chicago,Ricardo Green,How Officiating Football Prepared me for DevSecOps,https://devopsdays.org/events/2022-chicago/program/ricardo-green
2022,Chicago,Lesley Cordero,Effective Observability in a Microservices Architecture,https://devopsdays.org/events/2022-chicago/program/lesley-cordero
2022,Chicago,Angel Rivera,Continuous Delivery for Micro-Service and Composable Architectures,https://devopsdays.org/events/2022-chicago/program/angel-rivera
2022,Chicago,Aakash Shah,Stories from the trenches – democratizing security with modern development,https://devopsdays.org/events/2022-chicago/program/aakash-shah
2022,Chicago,Kat Cosgrove,Historical Context: Infrastructure as Code,https://devopsdays.org/events/2022-chicago/program/kat-cosgrove
2022,Chicago,Daniel Kim,Building security into the DevOps pipeline at scale,https://devopsdays.org/events/2022-chicago/program/daniel-kim
2022,Chicago,Vanessa Huerta Granda,Learning from your organization's latest incident: How We Got Here,https://devopsdays.org/events/2022-chicago/program/vanessa-huerta-granda
2022,Chicago,Dave Stanke,"DO, RE, Me: Measuring the effectiveness of Site Reliability Engineering",https://devopsdays.org/events/2022-chicago/program/dave-stanke
2022,Berlin,Christian Hüser,Scaling IT Services for Germany's Largest Research Organisation - An Experience Report,https://devopsdays.org/events/2022-berlin/program/christian-hueser
2022,Berlin,Schlomo Schapiro,The Role of GitOps in IT Strategy,https://devopsdays.org/events/2022-berlin/program/schlomo-schapiro-2
2022,Berlin,Areti Panou,Working in Babel: My Experiences in a Multilingual Workplace,https://devopsdays.org/events/2022-berlin/program/areti-panou
2022,Berlin,Ewelina Wilkosz,Moving towards a DevOps culture with ensemble work,https://devopsdays.org/events/2022-berlin/program/ewelina-wilkosz
2022,Berlin,"Marcel Britsch, Swathi Poddar",Bringing Product Thinking into DevOps,https://devopsdays.org/events/2022-berlin/program/marcel-britsch
2022,Berlin,Radovan Baćović,"Do the magic with DevOps, Open Source and All-Remote Team.",https://devopsdays.org/events/2022-berlin/program/radovan-bacovic
2022,Berlin,Jemma Bolland,Sorry... you go ahead. The art of making space and claiming space in meetings,https://devopsdays.org/events/2022-berlin/program/jemma-bolland
2022,Berlin,Yair Etziony,Bridging the gap: The story of how I built a DevOps team in Berlin,https://devopsdays.org/events/2022-berlin/program/yair-etziony
2022,Portugal,Manuel Pais,Keynote: Frozen DevOps? The Not-so-technical Last Mile,https://devopsdays.org/events/2022-portugal/program/manuel-pais
2022,Portugal,Antoine Craske,"Build Better, Build Faster: How to Transform DevOps for Quality at Speed.",https://devopsdays.org/events/2022-portugal/program/antoine-craske
2022,Portugal,Rinor Maloku,Step By Step Kubernetes Observability with eBPF,https://devopsdays.org/events/2022-portugal/program/rinor-maloku
2022,Portugal,Ara Pulido,Embracing Change: Policy-as-code for Kubernetes with OPA and Gatekeeper,https://devopsdays.org/events/2022-portugal/program/ara-pulido
2022,Portugal,Bruno Amaro Almeida,"We Adopted DevOps and Are Cloud-Native, Now What?",https://devopsdays.org/events/2022-portugal/program/bruno-amaro
2022,Portugal,Mark Schwartz,Speed and Control,https://devopsdays.org/events/2022-portugal/program/mark-schwartz
2022,Portugal,Valarie Regas,Disaster Recovery & You: The Gift of Paranoia,https://devopsdays.org/events/2022-portugal/program/valarie-regas
2022,Portugal,Kirill Shirinkin,Kubernetes Capacity Management: it’s not what you think it is,https://devopsdays.org/events/2022-portugal/program/kirill-shirinkin
2022,Portugal,Matheus Paes,Why and Where to Start a Platform Engineering Team,https://devopsdays.org/events/2022-portugal/program/matheus-paes
2022,Portugal,Philipp Krenn,"Observability is More than Logs, Metrics & Traces",https://devopsdays.org/events/2022-portugal/program/philipp-krenn2
2022,London,Jemma Bolland,"Blame, Shame and Panic - What not to do when things go wrong",https://devopsdays.org/events/2022-london/program/jemma-bolland
2022,London,Domenico Musto,Development productivity in a post serverless world,https://devopsdays.org/events/2022-london/program/domenico-musto
2022,London,Divya Mohan,The curious case of the DevOps engineer and other things we've gotten wrong about DevOps!,https://devopsdays.org/events/2022-london/program/divya-mohan
2022,London,Kief Morris,Scaling Infrastructure as Code,https://devopsdays.org/events/2022-london/program/kief-morris
2022,London,Matty Stratton,The Journey From DevOps to Cloud Engineering,https://devopsdays.org/events/2022-london/program/matty-stratton
2022,London,Floor Drees,SOS: Sustainable Open Source,https://devopsdays.org/events/2022-london/program/floor-drees
2022,London,Oliver Leaver-Smith,Paid to Sleep,https://devopsdays.org/events/2022-london/program/oliver-leaver-smith
2022,London,"Billie Thompson, Claire Puttock",The next level pipelines delivering Net Zero,https://devopsdays.org/events/2022-london/program/billie-thompson
2022,Buffalo,Jameson Hampton,Opening Remarks,https://devopsdays.org/events/2022-buffalo/program/jameson-welcome
2022,Buffalo,James Hunt,Large Scale // Small Scale - Building Little Apps,https://devopsdays.org/events/2022-buffalo/program/james-hunt
2022,Buffalo,Anthony Critelli,Conftest: Expressing and Enforcing Policy for Configuration Files,https://devopsdays.org/events/2022-buffalo/program/anthony-critelli
2022,Buffalo,Jim Sheldon,Managing the ‘Git’ Half of ‘GitOps’: How To Structure Infrastructure Code Repositories,https://devopsdays.org/events/2022-buffalo/program/jim-sheldon
2022,Buffalo,PJ Hagerty,Open Source Isn't What it Used to Be,https://devopsdays.org/events/2022-buffalo/program/pj-hagerty
2022,Buffalo,Kris Nóva,"Platform Infrastructure and The Missing Pieces On The Node: Systemd, Kubernetes, and Aurae",https://devopsdays.org/events/2022-buffalo/program/kris-nova
2022,Buffalo,Jeremy Meiss,"Mentorship, or How to rebuild civilisation from scratch",https://devopsdays.org/events/2022-buffalo/program/jeremy-meiss
2022,Buffalo,Roni Dover,The Observant Developer - OpenTelemetry from code to prod,https://devopsdays.org/events/2022-buffalo/program/roni-dover
2022,Buffalo,Jameson Hampton,Opening Remarks,https://devopsdays.org/events/2022-buffalo/program/jameson-welcome
2022,Buffalo,Ryler Hockenbury,Empower your Organization with a Tech Council,https://devopsdays.org/events/2022-buffalo/program/ryler-hockenbury
2022,Buffalo,Chip Johnson,"Security is about to be a DevOps job, too. What will you do?",https://devopsdays.org/events/2022-buffalo/program/chip-johnson
2022,Buffalo,Anand Bagmar,"Automating the real-user scenarios across multi-apps, and multi-devices",https://devopsdays.org/events/2022-buffalo/program/anand-bagmar
2022,Buffalo,Christopher Johnson,Deploying ASP.NET Core on Kubernetes,https://devopsdays.org/events/2022-buffalo/program/christopher-johnson
2022,Buffalo,Daniel Pries,The Rise and Benefits of Robotic Process Automation,https://devopsdays.org/events/2022-buffalo/program/daniel-pries
2022,Buffalo,Stephen Shary,Technical Careers Beyond Sr. Engineer,https://devopsdays.org/events/2022-buffalo/program/stephen-shary
2022,Buffalo,Keerthana Krishnan,5 Habits I learned on my journey to senior engineer,https://devopsdays.org/events/2022-buffalo/program/keerthana-krishnan
2022,Buffalo,Chris Morris,There and back again: The journey of running Continuous Integration as you scale.,https://devopsdays.org/events/2022-buffalo/program/chris-morris
2022,Buffalo,Rags Srinivas,App Dev on Kubernetes and Mitigating the lightweight devops Complexity,https://devopsdays.org/events/2022-buffalo/program/rags-srinivas
2022,Houston,Laura Santamaria,Getting to DevOps: Musings of a DevRel on communities of practice,https://devopsdays.org/events/2022-houston/program/laura-santamaria
2022,Houston,Paul Novarese,Learn from Log4Shell: Using SBOMs for Zero-Day Preparadness,https://devopsdays.org/events/2022-houston/program/paul-novarese
2022,Houston,Sean O'Dell,My Jouney with IaC: From Fail to Scale,https://devopsdays.org/events/2022-houston/program/sean-odell
2022,Houston,Monica Miller,Trino: The Data Synthesizer,https://devopsdays.org/events/2022-houston/program/monica-miller
2022,Houston,Daniel Watrous,Application Modernization requires Cultural Modernization,https://devopsdays.org/events/2022-houston/program/daniel-watrous
2022,Houston,Matthew Brahms,Principles of Safety and Reliability Learned from US Navy Landing Signal Officers,https://devopsdays.org/events/2022-houston/program/matthew-brahms
2022,Houston,Roni Dover,The Observant Developer - OpenTelemetry from code to prod,https://devopsdays.org/events/2022-houston/program/roni-dover
2022,Houston,Kim Hales,Hello my Fellow Scientists,https://devopsdays.org/events/2022-houston/program/kim-hales
2022,Houston,Mark Peters,Phenomenal Value: Function vs Security,https://devopsdays.org/events/2022-houston/program/mark-peters
2022,Houston,Tim Rayburn,Help Your Teams Avoid Burnout And Apathy,https://devopsdays.org/events/2022-houston/program/tim-rayburn
2022,Houston,David Stokes,The Database Trends That Are Transforming Your Database Infrastructure Forever,https://devopsdays.org/events/2022-houston/program/david-stokes
2022,Houston,Peter Chestna,What Stinks? How Developer Hygiene Impacts Security,https://devopsdays.org/events/2022-houston/program/peter-chestna
2022,Houston,Angel Rivera,Continuous Delivery for Micro-Service and Composable Architectures,https://devopsdays.org/events/2022-houston/program/angel-rivera
2022,Houston,Daniel Kim,Achieving 99.99% uptime with Open Source Observability,https://devopsdays.org/events/2022-houston/program/daniel-kim
2022,La Paz,Milton Hilara Mamani,TECNOLOGÍAS DEVOPS (Software para DevOps),https://devopsdays.org/events/2022-la-paz/program/milton-hilara
2022,La Paz,Eric Arellano Martinez,"Operations and Dev, una mirada sobre DevOps desde abajo",https://devopsdays.org/events/2022-la-paz/program/eric-arellano
2022,La Paz,Daniela Carolina Ovando Santander,"Evolución Cultural, donde la única constante es el cambio",https://devopsdays.org/events/2022-la-paz/program/daniela-ovando
2022,La Paz,Juan Pablo Poma,Cuando un caballo se comporta como un unicornio,https://devopsdays.org/events/2022-la-paz/program/juan-poma
2022,La Paz,Esteban Lima,Site Reliability Engineering - mejorando al equivocarse,https://devopsdays.org/events/2022-la-paz/program/esteban-lima
2022,La Paz,Gabriel Coronado,Manteniendo la continuidad del developer,https://devopsdays.org/events/2022-la-paz/program/gabriel-coronado
2022,La Paz,Freddy Condori Chavez,"Kubernetes, Kubectl y otros cuculis!!!",https://devopsdays.org/events/2022-la-paz/program/freddy-condori
2022,La Paz,Sergio Guillen Mantilla,Underground DevOps. Adoptando una cultura sin que los jefes sepan,https://devopsdays.org/events/2022-la-paz/program/sergio-guillen
